tf,fast_ema,mid_ema,slow_ema,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M1,8,21,89,1.5,4.0,all,12284,18.28,0.7002,100.0,-100.0,59129,18.23,0.675,100.0,-100.0,71413,36022,35391,17.600000000000005
M1,13,34,55,1.0,3.0,newyork,2901,24.2,0.6533,100.0,-100.0,13064,25.29,0.6746,100.0,-100.0,15965,8012,7953,6.781829000939555
M1,8,21,89,1.5,4.0,asian,4035,20.47,0.7065,100.0,-100.0,20363,20.09,0.6734,100.0,-100.0,24398,12340,12058,15.3
M1,13,21,89,1.0,2.0,london,3874,32.63,0.6739,100.0,-100.0,18642,33.39,0.6726,100.0,-100.0,22516,11196,11320,3.865588914549654
M1,13,34,89,1.0,2.0,london,3047,33.02,0.6846,99.98,-99.98,14695,33.37,0.6718,100.0,-100.0,17742,8838,8904,3.848478187352046
M1,5,34,89,1.0,2.0,london,4389,32.13,0.6576,100.0,-100.0,21030,33.35,0.6717,100.0,-100.0,25419,12618,12801,3.865466776820489
M1,8,21,89,1.0,3.0,newyork,4129,24.27,0.6555,100.0,-100.0,18601,25.12,0.6711,100.0,-100.0,22730,11369,11361,6.745503739551253
M1,13,34,89,1.5,3.0,all,8055,23.81,0.676,100.0,-100.0,38937,24.26,0.6709,100.0,-100.0,46992,23747,23245,13.799999999999999
M1,8,21,89,1.0,2.0,london,4653,32.69,0.6766,100.0,-100.0,22384,33.3,0.6698,100.0,-100.0,27037,13454,13583,3.8655805007952067
M1,13,21,55,1.0,3.0,newyork,3703,23.36,0.6228,100.0,-100.0,16780,25.13,0.6688,100.0,-100.0,20483,10274,10209,6.763843187033149
M1,13,34,89,1.5,3.0,asian,2692,25.89,0.6716,99.99,-99.99,13542,26.13,0.6686,100.0,-100.0,16234,8227,8007,11.949747443636813
M1,5,34,55,1.0,3.0,newyork,4051,24.22,0.6517,100.0,-100.0,18434,25.09,0.6683,100.0,-100.0,22485,11268,11217,6.863967089170559
M1,5,34,89,1.5,3.0,all,11510,23.93,0.6829,100.0,-100.0,55769,24.18,0.6681,100.0,-100.0,67279,33970,33309,14.0
M1,8,21,55,1.0,3.0,newyork,4389,23.65,0.6332,100.0,-100.0,19840,25.07,0.6681,100.0,-100.0,24229,12132,12097,6.82754137603698
M1,13,21,89,1.0,3.0,newyork,3441,24.27,0.6553,100.0,-100.0,15544,25.08,0.6677,100.0,-100.0,18985,9516,9469,6.7
M1,8,34,89,1.5,3.0,all,9623,23.56,0.6682,100.0,-100.0,46320,24.19,0.6672,100.0,-100.0,55943,28309,27634,13.8
M1,8,34,89,1.0,2.0,london,3655,32.28,0.6628,100.0,-100.0,17406,33.19,0.6665,100.0,-100.0,21061,10467,10594,3.847936945064337
M1,8,34,55,1.5,4.0,asian,3424,19.68,0.6712,100.0,-100.0,17115,19.84,0.6658,100.0,-100.0,20539,10349,10190,15.183329276011492
M1,5,21,89,1.5,3.0,all,14621,24.18,0.6911,100.0,-100.0,70592,24.09,0.6655,100.0,-100.0,85213,43033,42180,13.899999999999999
M1,5,21,55,1.5,3.0,all,15463,23.93,0.6793,100.0,-100.0,74349,24.08,0.6653,100.0,-100.0,89812,45189,44623,13.965565848661647
M1,13,21,55,1.5,3.0,all,11093,24.14,0.6834,100.0,-100.0,53198,24.07,0.6639,100.0,-100.0,64291,32302,31989,13.848236922741908
M1,8,21,55,1.5,3.0,all,13126,23.82,0.6738,100.0,-100.0,62886,24.03,0.6631,100.0,-100.0,76012,38242,37770,13.865463347892439
M1,13,34,55,1.5,3.0,all,8683,23.9,0.6753,100.0,-100.0,41985,24.02,0.6628,100.0,-100.0,50668,25500,25168,13.782862950974973
M1,5,34,55,1.5,3.0,all,12139,23.89,0.6788,100.0,-100.0,58818,24.01,0.6625,100.0,-100.0,70957,35741,35216,13.982892455994476
M1,8,34,55,1.5,3.0,all,10251,23.74,0.6715,100.0,-100.0,49369,24.03,0.6625,100.0,-100.0,59620,30108,29512,13.800000000000002
M1,5,21,55,1.5,4.0,asian,5106,20.31,0.6971,100.0,-100.0,25478,19.73,0.6623,100.0,-100.0,30584,15350,15234,15.4
M1,5,34,55,1.5,4.0,asian,4014,20.0,0.6843,100.0,-100.0,20338,19.72,0.662,100.0,-100.0,24352,12248,12104,15.3
M1,8,21,89,1.5,3.0,all,12284,24.03,0.6843,100.0,-100.0,59129,24.01,0.662,100.0,-100.0,71413,36022,35391,13.817201349894278
M1,13,21,89,1.5,3.0,all,10252,24.42,0.6973,100.0,-100.0,49442,24.02,0.662,100.0,-100.0,59694,30043,29651,13.717174255369047
M1,13,21,55,1.5,4.0,asian,3658,21.16,0.7336,100.0,-100.0,18336,19.76,0.6611,100.0,-100.0,21994,11035,10959,15.3
M1,8,21,55,1.5,4.0,asian,4314,20.4,0.7008,100.0,-100.0,21626,19.65,0.6566,100.0,-100.0,25940,13020,12920,15.366738627602158
M1,8,34,89,1.5,3.0,asian,3176,25.6,0.6647,100.0,-100.0,16049,25.73,0.6537,100.0,-100.0,19225,9761,9464,11.966080624187258
M1,5,34,89,1.5,3.0,asian,3766,26.34,0.6926,100.0,-100.0,19273,25.71,0.6534,100.0,-100.0,23039,11703,11336,12.16538478232562
M1,13,21,89,1.5,3.0,asian,3379,26.93,0.7037,100.0,-100.0,17071,25.7,0.6517,100.0,-100.0,20450,10301,10149,11.749569682151588
M1,8,21,89,1.5,3.0,asian,4035,26.05,0.674,100.0,-100.0,20363,25.66,0.6499,100.0,-100.0,24398,12340,12058,11.9
M1,5,21,89,1.5,3.0,asian,4825,26.01,0.6754,100.0,-100.0,24212,25.53,0.647,100.0,-100.0,29037,14683,14354,11.949850191135447
M1,13,34,55,1.5,3.0,asian,2939,24.97,0.6357,100.0,-100.0,14610,25.46,0.6444,100.0,-100.0,17549,8822,8727,11.8
M1,13,34,89,1.0,2.0,newyork,2683,32.58,0.617,99.99,-99.99,12068,34.07,0.6427,100.0,-100.0,14751,7413,7338,4.381811402616772
M1,8,21,55,1.5,3.0,asian,4314,25.45,0.6537,100.0,-100.0,21626,25.27,0.6375,100.0,-100.0,25940,13020,12920,11.983369313801079
M1,13,21,55,1.5,3.0,asian,3658,26.41,0.6838,100.0,-100.0,18336,25.25,0.6373,100.0,-100.0,21994,11035,10959,11.916631808675094
M1,8,34,55,1.5,3.0,asian,3424,24.82,0.6338,100.0,-100.0,17115,25.24,0.6365,100.0,-100.0,20539,10349,10190,11.91667072398851
M1,13,34,55,1.0,2.0,newyork,2901,32.99,0.6304,99.99,-99.99,13064,33.85,0.6362,100.0,-100.0,15965,8012,7953,4.4
M1,5,21,55,1.5,3.0,asian,5106,25.42,0.654,100.0,-100.0,25478,25.16,0.6353,100.0,-100.0,30584,15350,15234,12.016695003923619
M1,5,34,55,1.5,3.0,asian,4014,25.36,0.6555,100.0,-100.0,20338,25.18,0.6348,100.0,-100.0,24352,12248,12104,11.94944973718791
M1,5,21,89,1.0,2.0,newyork,4885,32.45,0.6149,100.0,-100.0,22342,33.71,0.6333,100.0,-100.0,27227,13677,13550,4.46411650200169
M1,8,34,89,1.0,2.0,newyork,3222,32.34,0.6126,100.0,-100.0,14459,33.72,0.6327,100.0,-100.0,17681,8905,8776,4.481777048809457
M1,8,34,55,1.0,2.0,newyork,3439,32.77,0.6259,100.0,-100.0,15452,33.7,0.6322,100.0,-100.0,18891,9497,9394,4.463591128050394
M1,5,34,89,1.0,2.0,newyork,3836,32.33,0.61,100.0,-100.0,17440,33.53,0.6272,100.0,-100.0,21276,10683,10593,4.4819702951682645
M1,5,21,55,1.0,2.0,newyork,5147,31.9,0.5994,100.0,-100.0,23575,33.44,0.625,100.0,-100.0,28722,14394,14328,4.46415987744586
M1,5,34,89,1.5,2.0,all,11510,32.37,0.6412,100.0,-100.0,55769,32.64,0.6247,100.0,-100.0,67279,33970,33309,9.61710786426671
M1,5,34,55,1.0,2.0,newyork,4051,32.66,0.6204,100.0,-100.0,18434,33.43,0.6245,100.0,-100.0,22485,11268,11217,4.463967089170558
M1,13,34,89,1.5,2.0,all,8055,31.92,0.6271,100.0,-100.0,38937,32.63,0.6245,100.0,-100.0,46992,23747,23245,9.434282431052093
M1,13,21,89,1.0,2.0,newyork,3441,33.01,0.6304,100.0,-100.0,15544,33.36,0.6228,100.0,-100.0,18985,9516,9469,4.381875164603635
M1,5,21,55,1.5,2.0,all,15463,31.98,0.6295,100.0,-100.0,74349,32.55,0.6224,100.0,-100.0,89812,45189,44623,9.6
M1,8,34,89,1.5,2.0,all,9623,31.66,0.6203,100.0,-100.0,46320,32.57,0.6221,100.0,-100.0,55943,28309,27634,9.534402874354253
M1,13,21,55,1.5,2.0,all,11093,31.86,0.6247,100.0,-100.0,53198,32.51,0.6204,100.0,-100.0,64291,32302,31989,9.517254359086031
M1,8,21,55,1.5,2.0,all,13126,31.94,0.6282,100.0,-100.0,62886,32.49,0.6201,100.0,-100.0,76012,38242,37770,9.517268326053781
M1,5,34,55,1.5,2.0,all,12139,32.18,0.6357,100.0,-100.0,58818,32.46,0.62,100.0,-100.0,70957,35741,35216,9.617107544005522
M1,8,21,89,1.0,2.0,newyork,4129,32.6,0.6191,100.0,-100.0,18601,33.2,0.6196,100.0,-100.0,22730,11369,11361,4.363669159700836
M1,5,21,89,1.5,2.0,all,14621,32.3,0.6393,100.0,-100.0,70592,32.44,0.6193,100.0,-100.0,85213,43033,42180,9.6
M1,8,34,55,1.5,2.0,all,10251,31.68,0.6209,100.0,-100.0,49369,32.42,0.6183,100.0,-100.0,59620,30108,29512,9.51719389466622
M1,13,34,55,1.5,2.0,all,8683,31.81,0.6239,100.0,-100.0,41985,32.36,0.6168,100.0,-100.0,50668,25500,25168,9.517137049025026
M1,13,21,55,1.0,2.0,newyork,3703,31.95,0.6003,100.0,-100.0,16780,33.1,0.6147,100.0,-100.0,20483,10274,10209,4.381921593516575
M1,8,21,89,1.5,2.0,all,12284,32.32,0.6399,100.0,-100.0,59129,32.28,0.6141,100.0,-100.0,71413,36022,35391,9.517201349894277
M1,13,34,89,1.0,4.0,all,8055,20.05,0.6304,100.0,-100.0,38937,20.27,0.6133,100.0,-100.0,46992,23747,23245,8.3
M1,13,21,89,1.5,2.0,all,10252,32.25,0.6371,100.0,-100.0,49442,32.25,0.6129,100.0,-100.0,59694,30043,29651,9.434348510738097
M1,8,21,55,1.0,2.0,newyork,4389,32.26,0.6094,100.0,-100.0,19840,32.9,0.6104,100.0,-100.0,24229,12132,12097,4.363770688018491
M1,5,21,89,1.0,4.0,all,14621,19.94,0.6281,100.0,-100.0,70592,20.14,0.6093,100.0,-100.0,85213,43033,42180,8.382841819910109
M1,5,21,55,1.0,4.0,all,15463,19.56,0.6126,100.0,-100.0,74349,20.13,0.6089,100.0,-100.0,89812,45189,44623,8.382782924330824
M1,8,21,89,1.0,4.0,all,12284,19.92,0.6265,100.0,-100.0,59129,20.15,0.6089,100.0,-100.0,71413,36022,35391,8.282798650105724
M1,13,21,55,1.0,4.0,all,11093,20.0,0.6273,100.0,-100.0,53198,20.14,0.6082,100.0,-100.0,64291,32302,31989,8.26549128182794
M1,8,21,55,1.0,4.0,all,13126,19.72,0.6177,100.0,-100.0,62886,20.12,0.6078,100.0,-100.0,76012,38242,37770,8.348195021838658
M1,5,34,89,1.0,4.0,all,11510,19.64,0.6169,100.0,-100.0,55769,20.09,0.6069,100.0,-100.0,67279,33970,33309,8.400000000000002
M1,13,34,89,1.0,4.0,asian,2692,21.14,0.5858,100.0,-100.0,13542,22.04,0.6066,100.0,-100.0,16234,8227,8007,7.216582481212271
M1,8,34,89,1.0,4.0,all,9623,19.61,0.6145,100.0,-100.0,46320,20.08,0.6059,100.0,-100.0,55943,28309,27634,8.3
M1,13,21,89,1.0,4.0,all,10252,20.28,0.6392,100.0,-100.0,49442,20.06,0.6051,100.0,-100.0,59694,30043,29651,8.2
M1,13,34,89,1.5,2.0,asian,2692,33.95,0.6015,100.0,-100.0,13542,34.38,0.6047,100.0,-100.0,16234,8227,8007,8.166329924849084
M1,13,34,55,1.0,4.0,all,8683,20.04,0.6278,100.0,-100.0,41985,20.0,0.6027,100.0,-100.0,50668,25500,25168,8.217137049025025
M1,8,34,55,1.0,4.0,all,10251,19.79,0.6205,100.0,-100.0,49369,19.93,0.6002,100.0,-100.0,59620,30108,29512,8.3
M1,5,34,55,1.0,4.0,all,12139,19.8,0.6219,100.0,-100.0,58818,19.9,0.5997,100.0,-100.0,70957,35741,35216,8.317107544005525
M1,13,21,89,1.0,4.0,asian,3379,22.55,0.634,100.0,-100.0,17071,21.86,0.5991,100.0,-100.0,20450,10301,10149,7.216523227383862
M1,8,21,89,1.0,4.0,asian,4035,22.06,0.6173,100.0,-100.0,20363,21.82,0.5976,100.0,-100.0,24398,12340,12058,7.283461759160587
M1,5,34,89,1.5,2.0,asian,3766,34.57,0.6207,100.0,-100.0,19273,34.08,0.5961,100.0,-100.0,23039,11703,11336,8.26538478232562
M1,8,34,89,1.5,2.0,asian,3176,33.72,0.5971,100.0,-100.0,16049,34.1,0.5959,100.0,-100.0,19225,9761,9464,8.166080624187256
M1,8,34,89,1.0,4.0,asian,3176,20.88,0.5787,100.0,-100.0,16049,21.63,0.5919,100.0,-100.0,19225,9761,9464,7.316520156046814
M1,5,21,89,1.0,4.0,asian,4825,21.87,0.6121,100.0,-100.0,24212,21.58,0.5906,100.0,-100.0,29037,14683,14354,7.316616730378483
M1,5,21,89,1.5,2.0,asian,4825,33.66,0.5962,100.0,-100.0,24212,33.71,0.5867,100.0,-100.0,29037,14683,14354,8.249850191135447
M1,5,34,89,1.0,4.0,asian,3766,21.06,0.5854,100.0,-100.0,19273,21.47,0.5863,100.0,-100.0,23039,11703,11336,7.33269239116281
M1,8,21,89,1.5,2.0,asian,4035,33.56,0.5926,100.0,-100.0,20363,33.72,0.5855,100.0,-100.0,24398,12340,12058,8.216538240839412
M1,13,21,89,1.5,2.0,asian,3379,33.92,0.6007,100.0,-100.0,17071,33.65,0.5841,100.0,-100.0,20450,10301,10149,8.166092909535452
M1,13,34,55,1.5,2.0,asian,2939,32.39,0.5605,100.0,-100.0,14610,33.61,0.584,100.0,-100.0,17549,8822,8727,8.133494786027695
M1,13,34,55,1.0,4.0,asian,2939,20.76,0.5715,100.0,-100.0,14610,21.4,0.5836,100.0,-100.0,17549,8822,8727,7.216747393013847
M1,13,21,55,1.0,4.0,asian,3658,21.92,0.6112,100.0,-100.0,18336,21.4,0.5828,100.0,-100.0,21994,11035,10959,7.283368191324906
M1,13,34,89,1.0,3.0,all,8055,24.85,0.5944,100.0,-100.0,38937,25.29,0.5822,100.0,-100.0,46992,23747,23245,6.3
M1,5,21,55,1.5,2.0,asian,5106,32.94,0.5773,100.0,-100.0,25478,33.5,0.5813,100.0,-100.0,30584,15350,15234,8.366780015694482
M1,8,21,55,1.0,4.0,asian,4314,21.37,0.5928,100.0,-100.0,21626,21.36,0.5813,100.0,-100.0,25940,13020,12920,7.283369313801079
M1,8,21,55,1.5,2.0,asian,4314,32.92,0.5759,100.0,-100.0,21626,33.55,0.5813,100.0,-100.0,25940,13020,12920,8.333261372397843
M1,13,21,55,1.5,2.0,asian,3658,33.57,0.5917,100.0,-100.0,18336,33.51,0.5808,100.0,-100.0,21994,11035,10959,8.266527234700371
M1,5,34,55,1.5,2.0,asian,4014,33.08,0.5805,100.0,-100.0,20338,33.49,0.5807,100.0,-100.0,24352,12248,12104,8.24944973718791
M1,8,34,55,1.5,2.0,asian,3424,32.42,0.5627,100.0,-100.0,17115,33.5,0.5805,100.0,-100.0,20539,10349,10190,8.15001217196553
M1,5,21,55,1.0,3.0,all,15463,24.34,0.5791,100.0,-100.0,74349,25.17,0.5796,100.0,-100.0,89812,45189,44623,6.382782924330824
M1,5,21,89,1.0,3.0,all,14621,24.77,0.5935,100.0,-100.0,70592,25.11,0.5779,100.0,-100.0,85213,43033,42180,6.382841819910109
M1,8,21,55,1.0,3.0,all,13126,24.42,0.5818,100.0,-100.0,62886,25.12,0.5772,100.0,-100.0,76012,38242,37770,6.382731673946219
M1,13,21,55,1.0,3.0,all,11093,24.36,0.5788,100.0,-100.0,53198,25.13,0.577,100.0,-100.0,64291,32302,31989,6.299999999999999
M1,5,21,55,1.0,4.0,asian,5106,21.15,0.5867,100.0,-100.0,25478,21.17,0.5762,100.0,-100.0,30584,15350,15234,7.3833049960763795
M1,5,34,89,1.0,3.0,all,11510,24.75,0.592,100.0,-100.0,55769,25.06,0.5755,100.0,-100.0,67279,33970,33309,6.38289213573329
M1,8,34,89,1.0,3.0,all,9623,24.46,0.5826,100.0,-100.0,46320,25.07,0.5755,100.0,-100.0,55943,28309,27634,6.300000000000001
M1,8,21,89,1.0,3.0,all,12284,24.84,0.5958,100.0,-100.0,59129,25.03,0.5744,100.0,-100.0,71413,36022,35391,6.300000000000001
M1,8,34,55,1.0,4.0,asian,3424,20.65,0.57,100.0,-100.0,17115,21.09,0.5728,100.0,-100.0,20539,10349,10190,7.31667072398851
M1,13,21,89,1.0,3.0,all,10252,24.79,0.5931,100.0,-100.0,49442,24.93,0.571,100.0,-100.0,59694,30043,29651,6.2171742553690486
M1,13,34,55,1.0,3.0,all,8683,24.71,0.5903,100.0,-100.0,41985,24.92,0.5707,100.0,-100.0,50668,25500,25168,6.317137049025026
M1,5,34,55,1.0,4.0,asian,4014,20.88,0.5782,100.0,-100.0,20338,20.97,0.569,100.0,-100.0,24352,12248,12104,7.332966491458607
M1,8,34,55,1.0,3.0,all,10251,24.58,0.5869,100.0,-100.0,49369,24.85,0.5689,100.0,-100.0,59620,30108,29512,6.31719389466622
M1,5,34,55,1.0,3.0,all,12139,24.8,0.5941,100.0,-100.0,58818,24.84,0.5687,100.0,-100.0,70957,35741,35216,6.4
M1,13,34,89,1.0,3.0,asian,2692,26.08,0.543,100.0,-100.0,13542,26.89,0.5566,100.0,-100.0,16234,8227,8007,5.4331649624245415
M1,8,34,89,1.0,3.0,asian,3176,25.85,0.5384,100.0,-100.0,16049,26.57,0.5468,100.0,-100.0,19225,9761,9464,5.5165201560468144
M1,8,21,89,1.0,3.0,asian,4035,26.49,0.5563,100.0,-100.0,20363,26.58,0.5464,100.0,-100.0,24398,12340,12058,5.5
M1,13,21,89,1.0,3.0,asian,3379,26.87,0.5654,100.0,-100.0,17071,26.48,0.5441,100.0,-100.0,20450,10301,10149,5.516523227383863
M1,5,21,89,1.0,3.0,asian,4825,26.36,0.5535,100.0,-100.0,24212,26.42,0.5435,100.0,-100.0,29037,14683,14354,5.6
M1,5,34,89,1.0,3.0,asian,3766,25.97,0.5423,100.0,-100.0,19273,26.43,0.543,100.0,-100.0,23039,11703,11336,5.5326923911628105
M1,8,21,55,1.0,3.0,asian,4314,25.8,0.5365,100.0,-100.0,21626,26.3,0.5385,100.0,-100.0,25940,13020,12920,5.583369313801079
M1,13,21,55,1.0,3.0,asian,3658,26.33,0.5496,100.0,-100.0,18336,26.25,0.5377,100.0,-100.0,21994,11035,10959,5.516631808675093
M1,5,21,55,1.0,3.0,asian,5106,25.54,0.5303,100.0,-100.0,25478,26.14,0.5358,100.0,-100.0,30584,15350,15234,5.6
M1,13,34,55,1.0,3.0,asian,2939,25.59,0.5295,100.0,-100.0,14610,26.16,0.5358,100.0,-100.0,17549,8822,8727,5.516747393013847
M1,8,34,55,1.0,3.0,asian,3424,25.55,0.5302,100.0,-100.0,17115,25.97,0.5303,100.0,-100.0,20539,10349,10190,5.533341447977019
M1,5,34,55,1.0,3.0,asian,4014,25.69,0.5342,100.0,-100.0,20338,25.94,0.5298,100.0,-100.0,24352,12248,12104,5.616483245729302
M1,5,21,55,1.0,2.0,all,15463,32.39,0.5259,100.0,-100.0,74349,33.28,0.5188,100.0,-100.0,89812,45189,44623,4.282782924330825
M1,5,21,89,1.0,2.0,all,14621,32.67,0.5333,100.0,-100.0,70592,33.25,0.5186,100.0,-100.0,85213,43033,42180,4.2
M1,13,34,89,1.0,2.0,all,8055,33.12,0.5414,100.0,-100.0,38937,33.23,0.5172,100.0,-100.0,46992,23747,23245,4.2
M1,13,21,55,1.0,2.0,all,11093,32.36,0.5241,100.0,-100.0,53198,33.22,0.5163,100.0,-100.0,64291,32302,31989,4.2
M1,13,34,55,1.0,2.0,all,8683,33.21,0.5436,100.0,-100.0,41985,33.16,0.5155,100.0,-100.0,50668,25500,25168,4.217137049025026
M1,8,21,55,1.0,2.0,all,13126,32.38,0.5261,100.0,-100.0,62886,33.17,0.5154,100.0,-100.0,76012,38242,37770,4.2
M1,5,34,89,1.0,2.0,all,11510,32.67,0.5326,100.0,-100.0,55769,33.12,0.5144,100.0,-100.0,67279,33970,33309,4.200000000000001
M1,8,21,89,1.0,2.0,all,12284,32.62,0.5325,100.0,-100.0,59129,33.1,0.5141,100.0,-100.0,71413,36022,35391,4.2
M1,5,34,55,1.0,2.0,all,12139,32.98,0.5403,100.0,-100.0,58818,33.1,0.5139,100.0,-100.0,70957,35741,35216,4.217107544005525
M1,8,34,55,1.0,2.0,all,10251,32.95,0.5392,100.0,-100.0,49369,33.08,0.5133,100.0,-100.0,59620,30108,29512,4.217193894666219
M1,8,34,89,1.0,2.0,all,9623,32.6,0.5308,100.0,-100.0,46320,33.04,0.5124,100.0,-100.0,55943,28309,27634,4.2
M1,13,21,89,1.0,2.0,all,10252,32.74,0.5338,100.0,-100.0,49442,33.03,0.5124,100.0,-100.0,59694,30043,29651,4.2
M1,5,21,89,1.0,2.0,asian,4825,33.68,0.4609,100.0,-100.0,24212,34.72,0.4711,100.0,-100.0,29037,14683,14354,3.7166167303784827
M1,8,21,89,1.0,2.0,asian,4035,33.95,0.4661,100.0,-100.0,20363,34.76,0.4699,100.0,-100.0,24398,12340,12058,3.633076481678826
M1,13,34,89,1.0,2.0,asian,2692,34.62,0.4773,100.0,-100.0,13542,34.66,0.4699,100.0,-100.0,16234,8227,8007,3.616582481212271
M1,8,21,55,1.0,2.0,asian,4314,33.5,0.4566,100.0,-100.0,21626,34.65,0.4676,100.0,-100.0,25940,13020,12920,3.7166306861989202
M1,8,34,89,1.0,2.0,asian,3176,33.88,0.4651,100.0,-100.0,16049,34.6,0.4671,100.0,-100.0,19225,9761,9464,3.7
M1,5,21,55,1.0,2.0,asian,5106,33.27,0.4527,100.0,-100.0,25478,34.5,0.4662,100.0,-100.0,30584,15350,15234,3.7166950039236206
M1,13,21,89,1.0,2.0,asian,3379,34.39,0.4734,100.0,-100.0,17071,34.55,0.4658,100.0,-100.0,20450,10301,10149,3.616523227383863
M1,13,21,55,1.0,2.0,asian,3658,34.01,0.4652,100.0,-100.0,18336,34.55,0.4656,100.0,-100.0,21994,11035,10959,3.616631808675094
M1,5,34,89,1.0,2.0,asian,3766,34.09,0.4696,100.0,-100.0,19273,34.5,0.4652,100.0,-100.0,23039,11703,11336,3.716346195581406
M1,13,34,55,1.0,2.0,asian,2939,33.82,0.4598,100.0,-100.0,14610,34.35,0.463,100.0,-100.0,17549,8822,8727,3.633494786027694
M1,8,34,55,1.0,2.0,asian,3424,33.64,0.4589,100.0,-100.0,17115,34.35,0.4621,100.0,-100.0,20539,10349,10190,3.633341447977019
M1,5,34,55,1.0,2.0,asian,4014,33.86,0.4638,100.0,-100.0,20338,34.29,0.4608,100.0,-100.0,24352,12248,12104,3.6329664914586073
